week,player_id,player,pos,team,team_name,g,snaps,targets,rec,rec_yds,air_yds,yac,td,adot,racr,wopr,target_pct,air_pct,half_ppr_pts,ppr_pts,std_pts,half_ppr_ppg,ppr_ppg,std_ppg,touches,touches_pg
5,00-0040138,Jaylin Noel,WR,HOU,Texans,1,21,3,2,13,20,10,1,6.6667,0.65,19.92,9.68,7.72,8.8,9.8,7.8,8.8,9.8,7.8,3,3
5,00-0037258,Dameon Pierce,RB,HOU,Texans,1,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2.1,2.1,2.1,2.1,7,7
5,00-0034975,Justice Hill,RB,BAL,Ravens,1,13,2,1,9,-7,14,0,-3.5,-1.2857,11.99,10.0,-4.29,1.7,2.2,1.2,1.7,2.2,1.2,2,2
5,00-0039064,Zay Flowers,WR,BAL,Ravens,1,36,5,5,72,42,30,0,8.4,1.7143,55.54,25.0,25.77,9.7,12.2,7.2,9.7,12.2,7.2,5,5
5,00-0032764,Derrick Henry,RB,BAL,Ravens,1,28,1,0,0,0,0,0,0.0,0.0,7.5,5.0,0.0,9.3,9.3,9.3,9.3,9.3,9.3,15,15
5,00-0036550,Rashod Bateman,WR,BAL,Ravens,1,35,3,0,0,55,0,0,18.3333,0.0,46.12,15.0,33.74,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,00-0030564,DeAndre Hopkins,WR,BAL,Ravens,1,11,2,2,46,23,23,0,11.5,2.0,24.88,10.0,14.11,5.6,6.6,4.6,5.6,6.6,4.6,2,2
5,00-0034775,Christian Kirk,WR,HOU,Texans,1,34,4,4,64,45,19,0,11.25,1.4222,31.52,12.9,17.37,8.4,10.4,6.4,8.4,10.4,6.4,4,4
5,00-0039603,British Brooks,RB,HOU,Texans,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,1.5,1.5,2,2
5,00-0038454,Keaton Mitchell,RB,BAL,Ravens,1,4,1,1,5,-5,10,0,-5.0,-1.0,5.35,5.0,-3.07,1.8,2.3,1.3,1.8,2.3,1.3,4,4
5,00-0040734,TreVeyon Henderson,RB,NE,Patriots,1,30,3,2,3,-3,5,0,-1.0,-1.0,15.13,10.71,-1.35,3.7,4.7,2.7,3.7,4.7,2.7,8,8
5,00-0038608,Kayshon Boutte,WR,NE,Patriots,1,37,3,3,43,39,4,0,13.0,1.1026,28.31,10.71,17.49,5.8,7.3,4.3,5.8,7.3,4.3,3,3
5,00-0036328,Antonio Gibson,RB,NE,Patriots,1,9,1,1,5,-6,11,0,-6.0,-0.8333,3.47,3.57,-2.69,3.1,3.6,2.6,3.1,3.6,2.6,7,7
5,00-0038621,DeMario Douglas,WR,NE,Patriots,1,17,3,2,17,12,12,0,4.0,1.4167,19.84,10.71,5.38,2.7,3.7,1.7,2.7,3.7,1.7,2,2
5,00-0031588,Stefon Diggs,WR,NE,Patriots,1,30,12,10,146,102,62,0,8.5,1.4314,96.3,42.86,45.74,19.6,24.6,14.6,19.6,24.6,14.6,10,10
5,00-0036875,Rhamondre Stevenson,RB,NE,Patriots,1,31,2,2,13,8,5,0,4.0,1.625,13.23,7.14,3.59,15.7,16.7,14.7,15.7,16.7,14.7,9,9
5,00-0039901,Keon Coleman,WR,BUF,Bills,1,42,7,4,23,76,2,1,10.8571,0.3026,57.17,23.33,31.67,10.3,12.3,8.3,10.3,12.3,8.3,4,4
5,00-0037248,James Cook,RB,BUF,Bills,1,49,1,0,0,-4,0,0,-4.0,0.0,3.83,3.33,-1.67,4.9,4.9,4.9,4.9,4.9,4.9,15,15
5,00-0039875,Ray Davis,RB,BUF,Bills,1,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,2,2
5,00-0035537,Ty Johnson,RB,BUF,Bills,1,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2
5,00-0036988,Josh Palmer,WR,BUF,Bills,1,35,2,2,36,36,0,0,18.0,1.0,20.5,6.67,15.0,4.6,5.6,3.6,4.6,5.6,3.6,2,2
5,00-0037261,Khalil Shakir,WR,BUF,Bills,1,43,9,6,45,13,49,0,1.4444,3.4615,48.79,30.0,5.42,8.0,11.0,5.0,8.0,11.0,5.0,7,7
5,00-0038679,Tyrell Shavers,WR,BUF,Bills,1,17,1,0,0,18,0,0,18.0,0.0,10.25,3.33,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,00-0033282,Curtis Samuel,WR,BUF,Bills,1,33,2,2,26,19,7,1,9.5,1.3684,15.54,6.67,7.92,9.6,10.6,8.6,9.6,10.6,8.6,2,2
5,00-0039040,De'Von Achane,RB,MIA,Dolphins,1,48,7,6,30,11,16,1,1.5714,2.7273,34.6,21.21,3.97,13.6,16.6,10.6,13.6,16.6,10.6,16,16
5,00-0037348,Tanner Conner,WR,MIA,Dolphins,1,11,2,2,16,13,3,0,6.5,1.2308,12.38,6.06,4.69,2.6,3.6,1.6,2.6,3.6,1.6,2,2
5,00-0040198,Ollie Gordon II,RB,MIA,Dolphins,1,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,3,3
5,00-0036613,Jaylen Waddle,WR,MIA,Dolphins,1,49,9,6,110,144,18,1,16.0,0.7639,77.3,27.27,51.99,20.0,23.0,17.0,20.0,23.0,17.0,6,6
5,00-0039880,Malik Washington,WR,MIA,Dolphins,1,32,5,4,0,21,9,0,4.2,0.0,28.03,15.15,7.58,2.0,4.0,0.0,2.0,4.0,0.0,4,4
5,00-0036139,Rico Dowdle,RB,CAR,Panthers,1,47,4,3,28,-3,30,0,-0.75,-9.3333,21.37,14.81,-1.22,30.9,32.4,29.4,30.9,32.4,29.4,26,26
5,00-0040644,Trevor Etienne,RB,CAR,Panthers,1,14,1,1,7,4,3,0,4.0,1.75,6.7,3.7,1.63,3.4,3.9,2.9,3.4,3.9,2.9,5,5
5,00-0039342,Xavier Legette,WR,CAR,Panthers,1,55,3,2,31,51,4,1,17.0,0.6078,31.24,11.11,20.82,10.1,11.1,9.1,10.1,11.1,9.1,2,2
5,00-0040124,Tetairoa McMillan,WR,CAR,Panthers,1,63,8,6,73,120,11,0,15.0,0.6083,78.73,29.63,48.98,10.3,13.3,7.3,10.3,13.3,7.3,6,6
5,00-0034983,Hunter Renfrow,WR,CAR,Panthers,1,30,3,1,7,21,2,0,7.0,0.3333,22.67,11.11,8.57,1.2,1.7,0.7,1.2,1.7,0.7,1,1
5,00-0038840,Brycen Tremayne,WR,CAR,Panthers,1,17,1,1,9,8,1,0,8.0,1.125,7.84,3.7,3.27,1.4,1.9,0.9,1.4,1.9,0.9,1,1
5,00-0040218,Jimmy Horn Jr.,WR,CAR,Panthers,1,19,3,2,21,25,6,0,8.3333,0.84,23.81,11.11,10.2,4.1,5.1,3.1,4.1,5.1,3.1,4,4
5,00-0037247,George Pickens,WR,DAL,Cowboys,1,47,4,2,57,72,8,1,18.0,0.7917,44.52,14.81,31.86,12.7,13.7,11.7,12.7,13.7,11.7,2,2
5,00-0037666,Jalen Tolbert,WR,DAL,Cowboys,1,46,1,0,0,19,0,0,19.0,0.0,11.44,3.7,8.41,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,00-0036997,Javonte Williams,RB,DAL,Cowboys,1,46,2,1,4,2,4,1,1.0,2.0,11.73,7.41,0.88,26.4,26.9,25.9,26.4,26.9,25.9,17,17
5,00-0039798,Isaiah Davis,RB,NYJ,Jets,1,33,4,3,28,8,26,0,2.0,3.5,16.12,9.52,2.62,4.8,6.3,3.3,4.8,6.3,3.3,4,4
5,00-0040179,DJ Giddens,RB,IND,Colts,1,9,1,0,0,0,0,0,0.0,0.0,5.0,3.33,0.0,2.2,2.2,2.2,2.2,2.2,2.2,5,5
5,00-0035021,Ashton Dulin,WR,IND,Colts,1,47,5,2,55,102,5,0,20.4,0.5392,53.11,16.67,40.16,6.5,7.5,5.5,6.5,7.5,5.5,2,2
5,00-0038997,Josh Downs,WR,IND,Colts,1,33,8,6,54,58,23,0,7.25,0.931,55.98,26.67,22.83,8.4,11.4,5.4,8.4,11.4,5.4,6,6
5,00-0039890,Adonai Mitchell,WR,IND,Colts,1,6,1,0,0,29,0,0,29.0,0.0,12.99,3.33,11.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,00-0036252,Michael Pittman,WR,IND,Colts,1,54,6,5,39,25,12,1,4.1667,1.56,36.89,20.0,9.84,12.4,14.9,9.9,12.4,14.9,9.9,5,5
5,00-0036223,Jonathan Taylor,RB,IND,Colts,1,49,4,3,20,5,14,0,1.25,4.0,21.38,13.33,1.97,28.1,29.6,26.6,28.1,29.6,26.6,20,20
5,00-0040729,Jack Bech,WR,LV,Raiders,1,36,5,3,27,47,6,0,9.4,0.5745,34.32,13.89,19.26,4.2,5.7,2.7,4.2,5.7,2.7,3,3
5,00-0035602,Alex Bachman,WR,LV,Raiders,1,8,1,1,9,7,2,0,7.0,1.2857,6.17,2.78,2.87,1.4,1.9,0.9,1.4,1.9,0.9,1,1
5,00-0040122,Ashton Jeanty,RB,LV,Raiders,1,37,7,5,42,-5,40,0,-0.7143,-8.4,27.73,19.44,-2.05,13.4,15.9,10.9,13.4,15.9,10.9,19,19
5,00-0034960,Jakobi Meyers,WR,LV,Raiders,1,60,6,4,32,63,7,0,10.5,0.5079,43.07,16.67,25.82,5.2,7.2,3.2,5.2,7.2,3.2,4,4
5,00-0040581,Dont'e Thornton Jr.,WR,LV,Raiders,1,32,2,0,0,34,0,0,17.0,0.0,18.09,5.56,13.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,00-0038563,Tre Tucker,WR,LV,Raiders,1,60,6,4,62,77,15,0,12.8333,0.8052,47.09,16.67,31.56,9.1,11.1,7.1,9.1,11.1,7.1,5,5
5,00-0031687,Raheem Mostert,RB,LV,Raiders,1,32,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2.2,2.2,2.2,2.2,7,7
5,00-0032104,Ameer Abdullah,RB,IND,Colts,1,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.6,6.6,6.6,6.6,6.6,6.6,2,2
5,00-0040666,Omarion Hampton,RB,LAC,Chargers,1,39,6,6,26,-18,44,0,-3.0,-1.4444,18.2,18.75,-14.17,10.0,13.0,7.0,10.0,13.0,7.0,18,18
5,00-0030279,Keenan Allen,WR,LAC,Chargers,1,39,9,5,58,58,31,0,6.4444,1.0,74.16,28.13,45.67,8.3,10.8,5.8,8.3,10.8,5.8,5,5
5,00-0038544,Quentin Johnston,WR,LAC,Chargers,1,55,4,4,40,25,15,0,6.25,1.6,32.53,12.5,19.69,6.9,8.9,4.9,6.9,8.9,4.9,5,5
5,00-0039915,Ladd McConkey,WR,LAC,Chargers,1,53,7,5,39,41,7,1,5.8571,0.9512,55.41,21.88,32.28,12.4,14.9,9.9,12.4,14.9,9.9,5,5
5,00-0040242,Jacory Croskey-Merritt,RB,WAS,Commanders,1,28,2,2,39,2,37,0,1.0,19.5,13.68,8.7,0.9,28.0,29.0,27.0,28.0,29.0,27.0,16,16
5,00-0040164,Jaylin Lane,WR,WAS,Commanders,1,20,2,1,16,30,0,0,15.0,0.5333,22.55,8.7,13.57,2.1,2.6,1.6,2.1,2.6,1.6,1,1
5,00-0033955,Jeremy McNichols,RB,WAS,Commanders,1,15,2,1,12,-11,18,0,-5.5,-1.0909,9.56,8.7,-4.98,2.3,2.8,1.8,2.3,2.8,1.8,2,2
5,00-0035719,Deebo Samuel Sr.,WR,WAS,Commanders,1,46,11,8,96,104,43,1,9.4545,0.9231,104.68,47.83,47.06,19.6,23.6,15.6,19.6,23.6,15.6,8,8
5,00-0032398,Chris Moore,WR,WAS,Commanders,1,35,1,0,0,13,0,0,13.0,0.0,10.64,4.35,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,00-0039355,Luke McCaffrey,WR,WAS,Commanders,1,23,2,1,50,68,0,0,34.0,0.7353,34.58,8.7,30.77,5.5,6.0,5.0,5.5,6.0,5.0,1,1
5,00-0038611,Chris Rodriguez Jr.,RB,WAS,Commanders,1,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.7,5,5
5,00-0037524,Tay Martin,WR,WAS,Commanders,1,14,1,1,9,4,5,0,4.0,2.25,7.79,4.35,1.81,1.4,1.9,0.9,1.4,1.9,0.9,1,1
5,00-0037617,Hassan Haskins,RB,LAC,Chargers,1,14,1,1,2,2,0,0,2.0,1.0,5.79,3.13,1.57,2.0,2.5,1.5,2.0,2.5,1.5,6,6
5,00-0039391,Kimani Vidal,RB,LAC,Chargers,1,14,1,1,1,0,1,0,0.0,,4.69,3.13,0.0,2.4,2.9,1.9,2.4,2.9,1.9,5,5
5,00-0033906,Alvin Kamara,RB,NO,Saints,1,37,6,4,28,19,14,0,3.1667,1.4737,35.81,20.0,8.3,7.5,9.5,5.5,7.5,9.5,5.5,12,12
5,00-0038551,Kendre Miller,RB,NO,Saints,1,26,1,1,8,-1,9,0,-1.0,-8.0,4.69,3.33,-0.44,5.4,5.9,4.9,5.4,5.9,4.9,11,11
5,00-0037239,Chris Olave,WR,NO,Saints,1,48,11,7,59,85,15,0,7.7273,0.6941,80.98,36.67,37.12,9.4,12.9,5.9,9.4,12.9,5.9,7,7
5,00-0037545,Rashid Shaheed,WR,NO,Saints,1,44,5,4,114,85,49,1,17.0,1.3412,50.98,16.67,37.12,19.4,21.4,17.4,19.4,21.4,17.4,4,4
5,00-0039424,Devaughn Vele,WR,NO,Saints,1,25,2,2,13,6,7,0,3.0,2.1667,11.83,6.67,2.62,2.3,3.3,1.3,2.3,3.3,1.3,2,2
5,00-0031236,Brandin Cooks,WR,NO,Saints,1,30,1,1,5,5,0,0,5.0,1.0,6.53,3.33,2.18,1.0,1.5,0.5,1.0,1.5,0.5,1,1
5,00-0040715,Cam Skattebo,RB,NYG,Giants,1,50,7,6,45,-11,51,0,-1.5714,-4.0909,24.58,17.95,-3.35,19.4,22.4,16.4,19.4,22.4,16.4,21,21
5,00-0038117,Wan'Dale Robinson,WR,NYG,Giants,1,69,7,5,30,44,21,0,6.2857,0.6818,36.31,17.95,13.41,5.7,8.2,3.2,5.7,8.2,3.2,6,6
5,00-0035250,Devin Singletary,RB,NYG,Giants,1,23,2,1,4,-3,6,0,-1.5,-1.3333,7.05,5.13,-0.91,2.9,3.4,2.4,2.9,3.4,2.4,7,7
5,00-0035535,Darius Slayton,WR,NYG,Giants,1,55,6,3,31,103,24,0,17.1667,0.301,45.06,15.38,31.4,4.6,6.1,3.1,4.6,6.1,3.1,3,3
5,00-0040432,Beaux Collins,WR,NYG,Giants,1,28,3,1,7,14,2,0,4.6667,0.5,14.53,7.69,4.27,1.2,1.7,0.7,1.2,1.7,0.7,1,1
5,00-0038938,Jalin Hyatt,WR,NYG,Giants,1,34,3,0,0,113,0,0,37.6667,0.0,35.65,7.69,34.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,00-0038120,Breece Hall,RB,NYJ,Jets,1,51,5,4,42,13,25,0,2.6,3.2308,20.84,11.9,4.26,17.5,19.5,15.5,17.5,19.5,15.5,18,18
5,00-0033943,Josh Reynolds,WR,NYJ,Jets,1,61,4,3,29,33,2,0,8.25,0.8788,21.86,9.52,10.82,4.4,5.9,2.9,4.4,5.9,2.9,3,3
5,00-0037740,Garrett Wilson,WR,NYJ,Jets,1,77,10,6,71,135,14,1,13.5,0.5259,66.7,23.81,44.26,16.1,19.1,13.1,16.1,19.1,13.1,6,6
5,00-0040582,Arian Smith,WR,NYJ,Jets,1,46,1,1,14,4,10,0,4.0,3.5,4.49,2.38,1.31,1.9,2.4,1.4,1.9,2.4,1.4,1,1
5,00-0034521,Allen Lazard,WR,NYJ,Jets,1,27,2,1,3,31,0,0,15.5,0.0968,14.26,4.76,10.16,0.8,1.3,0.3,0.8,1.3,0.3,1,1
5,00-0039410,Ryan Flournoy,WR,DAL,Cowboys,1,34,9,6,114,86,48,0,9.5556,1.3256,76.64,33.33,38.05,15.4,18.4,12.4,15.4,18.4,12.4,8,8
5,00-0040586,Jaydon Blue,RB,DAL,Cowboys,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.7,4,4
5,00-0039849,Marvin Harrison Jr.,WR,ARI,Cardinals,1,52,5,4,98,95,10,0,19.0,1.0316,55.65,16.67,43.78,11.8,13.8,9.8,11.8,13.8,9.8,4,4
5,00-0035500,Greg Dortch,WR,ARI,Cardinals,1,5,2,2,12,-6,18,0,-3.0,-2.0,8.06,6.67,-2.76,2.2,3.2,1.2,2.2,3.2,1.2,2,2
5,00-0033891,Zay Jones,WR,ARI,Cardinals,1,34,3,2,8,35,1,0,11.6667,0.2286,26.29,10.0,16.13,1.8,2.8,0.8,1.8,2.8,0.8,2,2
5,00-0038559,Michael Wilson,WR,ARI,Cardinals,1,47,4,2,16,45,8,0,11.25,0.3556,34.52,13.33,20.74,2.6,3.6,1.6,2.6,3.6,1.6,2,2
5,00-0037594,Julius Chestnut,RB,TEN,Titans,1,3,1,0,0,13,0,0,13.0,0.0,6.3,2.7,3.21,0.3,0.3,0.3,0.3,0.3,0.3,1,1
5,00-0040705,Chimere Dike,WR,TEN,Titans,1,33,5,2,17,95,15,0,19.0,0.1789,36.69,13.51,23.46,2.7,3.7,1.7,2.7,3.7,1.7,2,2
5,00-0040170,Elic Ayomanor,WR,TEN,Titans,1,48,4,2,18,38,1,0,9.5,0.4737,22.78,10.81,9.38,2.8,3.8,1.8,2.8,3.8,1.8,2,2
5,00-0032211,Tyler Lockett,WR,TEN,Titans,1,17,4,1,6,34,1,0,8.5,0.1765,22.09,10.81,8.4,1.1,1.6,0.6,1.1,1.6,0.6,1,1
5,00-0035261,Tony Pollard,RB,TEN,Titans,1,49,3,3,11,2,9,0,0.6667,5.5,12.51,8.11,0.49,15.3,16.8,13.8,15.3,16.8,13.8,17,17
5,00-0034837,Calvin Ridley,WR,TEN,Titans,1,44,10,5,131,168,17,0,16.8,0.7798,69.58,27.03,41.48,15.6,18.1,13.1,15.6,18.1,13.1,5,5
5,00-0038705,Emari Demercado,RB,ARI,Cardinals,1,19,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.1,8.1,8.1,8.1,8.1,8.1,3,3
5,00-0036924,Michael Carter,RB,ARI,Cardinals,1,39,5,5,22,-1,23,0,-0.2,-22.0,24.68,16.67,-0.46,15.8,18.3,13.3,15.8,18.3,13.3,23,23
5,00-0039032,Tyjae Spears,RB,TEN,Titans,1,17,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.4,1.4,1.4,4,4
5,00-0037157,Bam Knight,RB,ARI,Cardinals,1,11,1,1,13,0,13,0,0.0,,5.0,3.33,0.0,8.9,9.4,8.4,8.9,9.4,8.4,5,5
5,00-0038951,Sean Tucker,RB,TB,Buccaneers,1,13,3,3,-4,-12,8,0,-4.0,0.3333,10.36,9.38,-5.29,1.4,2.9,-0.1,1.4,2.9,-0.1,6,6
5,00-0040129,Emeka Egbuka,WR,TB,Buccaneers,1,52,7,7,163,131,32,1,18.7143,1.2443,73.21,21.88,57.71,25.8,29.3,22.3,25.8,29.3,22.3,7,7
5,00-0040237,Tez Johnson,WR,TB,Buccaneers,1,22,4,4,59,28,31,0,7.0,2.1071,27.38,12.5,12.33,8.1,10.1,6.1,8.1,10.1,6.1,5,5
5,00-0032385,Sterling Shepard,WR,TB,Buccaneers,1,25,5,4,24,43,9,1,8.6,0.5581,36.7,15.63,18.94,9.9,11.9,7.9,9.9,11.9,7.9,5,5
5,00-0037256,Rachaad White,RB,TB,Buccaneers,1,49,4,4,30,-18,48,0,-4.5,-1.6667,13.2,12.5,-7.93,21.1,23.1,19.1,21.1,23.1,19.1,18,18
5,00-0039165,Zach Charbonnet,RB,SEA,Seahawks,1,34,2,1,12,6,8,0,3.0,2.0,10.35,5.88,2.18,11.3,11.8,10.8,11.3,11.8,10.8,10,10
5,00-0033908,Cooper Kupp,WR,SEA,Seahawks,1,54,9,6,59,59,20,0,6.5556,1.0,54.72,26.47,21.45,8.9,11.9,5.9,8.9,11.9,5.9,6,6
5,00-0038543,Jaxon Smith-Njigba,WR,SEA,Seahawks,1,55,9,8,132,106,36,1,11.7778,1.2453,66.69,26.47,38.55,23.2,27.2,19.2,23.2,27.2,19.2,8,8
5,00-0038134,Kenneth Walker III,RB,SEA,Seahawks,1,27,1,1,0,0,0,0,0.0,0.0,4.41,2.94,0.0,9.1,9.6,8.6,9.1,9.6,8.6,11,11
5,00-0040648,Tory Horton,WR,SEA,Seahawks,1,30,4,3,39,33,12,1,8.25,1.1818,26.05,11.76,12.0,11.4,12.9,9.9,11.4,12.9,9.9,3,3
5,00-0037093,Dareke Young,WR,SEA,Seahawks,1,4,1,1,36,36,0,0,36.0,1.0,13.58,2.94,13.09,4.1,4.6,3.6,4.1,4.6,3.6,1,1
5,00-0033921,Chris Godwin Jr.,WR,TB,Buccaneers,1,47,4,3,26,11,18,0,2.75,2.3636,22.14,12.5,4.85,4.1,5.6,2.6,4.1,5.6,2.6,3,3
5,00-0036410,Tee Higgins,WR,CIN,Bengals,1,60,7,3,22,88,0,1,12.5714,0.25,44.42,17.5,25.96,9.7,11.2,8.2,9.7,11.2,8.2,3,3
5,00-0036900,Ja'Marr Chase,WR,CIN,Bengals,1,57,10,6,110,159,34,2,15.9,0.6918,70.33,25.0,46.9,26.0,29.0,23.0,26.0,29.0,23.0,6,6
5,00-0038597,Chase Brown,RB,CIN,Bengals,1,33,8,7,21,-2,24,0,-0.25,-10.5,29.59,20.0,-0.59,8.3,11.8,4.8,8.3,11.8,4.8,15,15
5,00-0033526,Samaje Perine,RB,CIN,Bengals,1,29,2,2,2,-4,6,0,-2.0,-0.5,6.67,5.0,-1.18,3.9,4.9,2.9,3.9,4.9,2.9,6,6
5,00-0039139,Jahmyr Gibbs,RB,DET,Lions,1,32,2,2,33,-1,34,1,-0.5,-33.0,12.4,8.7,-0.92,15.7,16.7,14.7,15.7,16.7,14.7,14,14
5,00-0035685,David Montgomery,RB,DET,Lions,1,33,1,1,6,3,3,0,3.0,2.0,8.45,4.35,2.75,17.72,18.22,17.22,17.72,18.22,17.22,19,19
