week,player_id,player,pos,team,team_name,g,snaps,targets,rec,rec_yds,air_yds,yac,td,adot,racr,wopr,target_pct,air_pct,half_ppr_pts,ppr_pts,std_pts,half_ppr_ppg,ppr_ppg,std_ppg,touches,touches_pg
2,00-0038117,Wan'Dale Robinson,WR,NYG,Giants,1,47,10,8,142,162,31,1,16.2,0.8765,59.65,25.0,31.64,24.2,28.2,20.2,24.2,28.2,20.2,8,8
2,00-0035250,Devin Singletary,RB,NYG,Giants,1,4,1,1,-4,-7,3,0,-7.0,0.5714,2.79,2.5,-1.37,0.5,1.0,0.0,0.5,1.0,0.0,2,2
2,00-0035535,Darius Slayton,WR,NYG,Giants,1,66,3,2,61,43,28,0,14.3333,1.4186,17.13,7.5,8.4,7.1,8.1,6.1,7.1,8.1,6.1,2,2
2,00-0039384,Tyrone Tracy Jr.,RB,NYG,Giants,1,28,5,4,36,1,37,0,0.2,36.0,18.89,12.5,0.2,7.1,9.1,5.1,7.1,9.1,5.1,9,9
2,00-0039040,De'Von Achane,RB,MIA,Dolphins,1,53,10,8,92,-9,102,1,-0.9,-10.2222,47.4,33.33,-3.72,22.2,26.2,18.2,22.2,26.2,18.2,19,19
2,00-0033040,Tyreek Hill,WR,MIA,Dolphins,1,48,7,6,109,125,12,0,17.8571,0.872,71.16,23.33,51.65,13.9,16.9,10.9,13.9,16.9,10.9,6,6
2,00-0040198,Ollie Gordon II,RB,MIA,Dolphins,1,7,1,1,5,-3,8,0,-3.0,-1.6667,4.13,3.33,-1.24,1.8,2.3,1.3,1.8,2.3,1.3,2,2
2,00-0036620,Dee Eskridge,WR,MIA,Dolphins,1,4,1,1,8,7,1,0,7.0,1.1429,7.02,3.33,2.89,1.3,1.8,0.8,1.3,1.8,0.8,1,1
2,00-0036613,Jaylen Waddle,WR,MIA,Dolphins,1,47,6,5,68,98,6,1,16.3333,0.6939,58.35,20.0,40.5,15.3,17.8,12.8,15.3,17.8,12.8,5,5
2,00-0039880,Malik Washington,WR,MIA,Dolphins,1,35,2,1,2,6,6,0,3.0,0.3333,11.74,6.67,2.48,3.0,3.5,2.5,3.0,3.5,2.5,4,4
2,00-0036182,Nick Westbrook-Ikhine,WR,MIA,Dolphins,1,16,3,2,18,18,6,0,6.0,1.0,20.21,10.0,7.44,2.8,3.8,1.8,2.8,3.8,1.8,2,2
2,00-0040734,TreVeyon Henderson,RB,NE,Patriots,1,19,2,2,30,2,28,0,1.0,15.0,14.09,8.7,1.49,5.0,6.0,4.0,5.0,6.0,4.0,5,5
2,00-0038608,Kayshon Boutte,WR,NE,Patriots,1,43,1,1,16,16,0,1,16.0,1.0,14.88,4.35,11.94,8.1,8.6,7.6,8.1,8.6,7.6,1,1
2,00-0036328,Antonio Gibson,RB,NE,Patriots,1,10,1,1,1,-4,5,0,-4.0,-0.25,4.43,4.35,-2.99,3.3,3.8,2.8,3.3,3.8,2.8,6,6
2,00-0038621,DeMario Douglas,WR,NE,Patriots,1,15,1,1,8,5,3,0,5.0,1.6,9.13,4.35,3.73,1.3,1.8,0.8,1.3,1.8,0.8,1,1
2,00-0033555,Mack Hollins,WR,NE,Patriots,1,39,2,1,8,16,0,1,8.0,0.5,21.4,8.7,11.94,7.3,7.8,6.8,7.3,7.8,6.8,1,1
2,00-0031588,Stefon Diggs,WR,NE,Patriots,1,31,5,4,32,34,13,0,6.8,0.9412,50.37,21.74,25.37,5.2,7.2,3.2,5.2,7.2,3.2,4,4
2,00-0036875,Rhamondre Stevenson,RB,NE,Patriots,1,39,5,5,88,25,63,0,5.0,3.52,45.67,21.74,18.66,16.7,19.2,14.2,16.7,19.2,14.2,16,16
2,00-0040129,Emeka Egbuka,WR,TB,Buccaneers,1,74,7,4,29,81,38,1,11.5714,0.358,48.45,19.44,27.55,10.9,12.9,8.9,10.9,12.9,8.9,4,4
2,00-0031408,Mike Evans,WR,TB,Buccaneers,1,63,11,5,56,162,8,0,14.7273,0.3457,84.4,30.56,55.1,8.1,10.6,5.6,8.1,10.6,5.6,5,5
2,00-0039361,Bucky Irving,RB,TB,Buccaneers,1,57,6,6,50,-13,63,0,-2.1667,-3.8462,21.9,16.67,-4.42,15.1,18.1,12.1,15.1,18.1,12.1,23,23
2,00-0032385,Sterling Shepard,WR,TB,Buccaneers,1,60,4,4,34,29,5,0,7.25,1.1724,23.57,11.11,9.86,5.4,7.4,3.4,5.4,7.4,3.4,4,4
2,00-0037256,Rachaad White,RB,TB,Buccaneers,1,25,2,2,1,-6,7,0,-3.0,-0.1667,6.9,5.56,-2.04,13.6,14.6,12.6,13.6,14.6,12.6,12,12
2,00-0038824,Ryan Miller,WR,TB,Buccaneers,1,18,1,1,20,20,0,1,20.0,1.0,8.93,2.78,6.8,8.5,9.0,8.0,8.5,9.0,8.0,1,1
2,00-0040130,Jayden Higgins,WR,HOU,Texans,1,21,1,1,28,4,24,0,4.0,7.0,8.11,4.35,2.27,3.3,3.8,2.8,3.3,3.8,2.8,1,1
2,00-0036554,Nico Collins,WR,HOU,Texans,1,44,9,3,52,88,6,1,9.7778,0.5909,93.7,39.13,50.0,12.7,14.2,11.2,12.7,14.2,11.2,3,3
2,00-0034791,Nick Chubb,RB,HOU,Texans,1,26,2,2,29,-7,36,0,-3.5,-4.1429,10.26,8.7,-3.98,14.2,15.2,13.2,14.2,15.2,13.2,14,14
2,00-0039139,Jahmyr Gibbs,RB,DET,Lions,1,33,3,3,10,-3,13,0,-1.0,-3.3333,15.31,10.71,-1.09,17.9,19.4,16.4,17.9,19.4,16.4,15,15
2,00-0035685,David Montgomery,RB,DET,Lions,1,23,1,1,4,-7,11,0,-7.0,-0.5714,3.57,3.57,-2.55,12.6,13.1,12.1,12.6,13.1,12.1,12,12
2,00-0032464,Kalif Raymond,WR,DET,Lions,1,32,1,1,14,14,0,0,14.0,1.0,8.93,3.57,5.11,2.8,3.3,2.3,2.8,3.3,2.3,2,2
2,00-0040669,Isaac TeSlaa,WR,DET,Lions,1,17,1,1,29,27,2,0,27.0,1.0741,12.25,3.57,9.85,3.4,3.9,2.9,3.4,3.9,2.9,1,1
2,00-0036963,Amon-Ra St. Brown,WR,DET,Lions,1,50,11,9,115,88,48,3,8.0,1.3068,81.41,39.29,32.12,34.7,39.2,30.2,34.7,39.2,30.2,11,11
2,00-0037240,Jameson Williams,WR,DET,Lions,1,52,4,2,108,134,49,1,33.5,0.806,55.66,14.29,48.91,17.8,18.8,16.8,17.8,18.8,16.8,2,2
2,00-0040236,Kyle Monangai,RB,CHI,Bears,1,28,3,1,8,6,4,0,2.0,1.3333,14.88,9.09,1.78,4.1,4.6,3.6,4.1,4.6,3.6,8,8
2,00-0040735,Luther Burden III,WR,CHI,Bears,1,12,2,1,5,6,4,0,3.0,0.8333,10.34,6.06,1.78,1.0,1.5,0.5,1.0,1.5,0.5,1,1
2,00-0034827,DJ Moore,WR,CHI,Bears,1,60,6,5,46,38,15,0,6.3333,1.2105,35.17,18.18,11.28,7.1,9.6,4.6,7.1,9.6,4.6,5,5
2,00-0039919,Rome Odunze,WR,CHI,Bears,1,68,11,7,128,200,39,2,18.1818,0.64,91.54,33.33,59.35,28.3,31.8,24.8,28.3,31.8,24.8,7,7
2,00-0036275,D'Andre Swift,RB,CHI,Bears,1,39,3,3,6,-5,11,0,-1.6667,-1.2,12.6,9.09,-1.48,14.4,15.9,12.9,14.4,15.9,12.9,15,15
2,00-0035208,Olamide Zaccheaus,WR,CHI,Bears,1,30,5,2,12,53,2,0,10.6,0.2264,33.74,15.15,15.73,3.1,4.1,2.1,3.1,4.1,2.1,3,3
2,00-0035567,Craig Reynolds,RB,DET,Lions,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,3,3
2,00-0036139,Rico Dowdle,RB,CAR,Panthers,1,25,1,1,10,4,6,0,4.0,2.5,3.66,1.89,1.19,2.4,2.9,1.9,2.4,2.9,1.9,7,7
2,00-0036555,Chuba Hubbard,RB,CAR,Panthers,1,63,6,5,39,16,41,1,2.6667,2.4375,20.3,11.32,4.75,16.2,18.7,13.7,16.2,18.7,13.7,15,15
2,00-0040644,Trevor Etienne,RB,CAR,Panthers,1,2,1,1,2,-3,5,0,-3.0,-0.6667,2.21,1.89,-0.89,0.7,1.2,0.2,0.7,1.2,0.2,1,1
2,00-0039342,Xavier Legette,WR,CAR,Panthers,1,68,8,1,-2,33,1,0,4.125,-0.0606,29.5,15.09,9.79,0.3,0.8,-0.2,0.3,0.8,-0.2,2,2
2,00-0040124,Tetairoa McMillan,WR,CAR,Panthers,1,72,10,6,100,82,49,0,8.2,1.2195,45.33,18.87,24.33,13.0,16.0,10.0,13.0,16.0,10.0,6,6
2,00-0034983,Hunter Renfrow,WR,CAR,Panthers,1,69,9,7,48,64,11,2,7.1111,0.75,38.77,16.98,18.99,20.3,23.8,16.8,20.3,23.8,16.8,7,7
2,00-0039849,Marvin Harrison Jr.,WR,ARI,Cardinals,1,51,5,2,27,27,13,0,5.4,1.0,41.81,20.0,16.88,3.7,4.7,2.7,3.7,4.7,2.7,2,2
2,00-0039921,Trey Benson,RB,ARI,Cardinals,1,24,6,4,30,2,26,0,0.3333,15.0,36.88,24.0,1.25,6.4,8.4,4.4,6.4,8.4,4.4,7,7
2,00-0033553,James Conner,RB,ARI,Cardinals,1,30,1,1,18,0,18,0,0.0,,6.0,4.0,0.0,11.7,12.2,11.2,11.7,12.2,11.2,12,12
2,00-0035500,Greg Dortch,WR,ARI,Cardinals,1,10,1,1,11,11,0,0,11.0,1.0,10.81,4.0,6.88,1.6,2.1,1.1,1.6,2.1,1.1,1,1
2,00-0038559,Michael Wilson,WR,ARI,Cardinals,1,38,2,1,11,43,0,1,21.5,0.2558,30.81,8.0,26.88,7.6,8.1,7.1,7.6,8.1,7.1,1,1
2,00-0038840,Brycen Tremayne,WR,CAR,Panthers,1,15,5,3,48,62,12,0,12.4,0.7742,27.03,9.43,18.4,6.3,7.8,4.8,6.3,7.8,4.8,3,3
2,00-0040179,DJ Giddens,RB,IND,Colts,1,5,1,0,0,-6,0,0,-6.0,0.0,3.28,3.03,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,00-0038997,Josh Downs,WR,IND,Colts,1,41,8,6,51,58,11,0,7.25,0.8793,48.56,24.24,17.42,8.1,11.1,5.1,8.1,11.1,5.1,6,6
2,00-0039890,Adonai Mitchell,WR,IND,Colts,1,7,4,2,20,107,0,0,26.75,0.1869,40.67,12.12,32.13,3.0,4.0,2.0,3.0,4.0,2.0,2,2
2,00-0037664,Alec Pierce,WR,IND,Colts,1,64,5,4,68,80,3,0,16.0,0.85,39.54,15.15,24.02,8.8,10.8,6.8,8.8,10.8,6.8,4,4
2,00-0036252,Michael Pittman,WR,IND,Colts,1,59,5,4,40,37,7,0,7.4,1.0811,30.51,15.15,11.11,6.0,8.0,4.0,6.0,8.0,4.0,4,4
2,00-0036223,Jonathan Taylor,RB,IND,Colts,1,66,2,2,50,2,48,1,1.0,25.0,9.51,6.06,0.6,28.5,29.5,27.5,28.5,29.5,27.5,27,27
2,00-0040730,RJ Harvey,RB,DEN,Broncos,1,19,2,1,16,5,12,0,2.5,3.2,12.38,6.67,3.4,2.9,3.4,2.4,2.9,3.4,2.4,6,6
2,00-0039868,Troy Franklin,WR,DEN,Broncos,1,48,9,8,89,60,47,1,6.6667,1.4833,73.57,30.0,40.82,20.0,24.0,16.0,20.0,24.0,16.0,9,9
2,00-0033906,Alvin Kamara,RB,NO,Saints,1,61,6,6,21,-13,34,0,-2.1667,-1.6154,22.82,17.65,-5.22,15.1,18.1,12.1,15.1,18.1,12.1,27,27
2,00-0038551,Kendre Miller,RB,NO,Saints,1,11,1,1,2,2,0,0,2.0,1.0,4.97,2.94,0.8,1.5,2.0,1.0,1.5,2.0,1.0,6,6
2,00-0037239,Chris Olave,WR,NO,Saints,1,71,10,6,53,121,6,0,12.1,0.438,78.13,29.41,48.59,8.3,11.3,5.3,8.3,11.3,5.3,6,6
2,00-0037545,Rashid Shaheed,WR,NO,Saints,1,50,5,4,52,56,13,1,11.2,0.9286,37.8,14.71,22.49,13.2,15.2,11.2,13.2,15.2,11.2,4,4
2,00-0039424,Devaughn Vele,WR,NO,Saints,1,24,1,1,3,3,0,1,3.0,1.0,5.26,2.94,1.2,6.8,7.3,6.3,6.8,7.3,6.3,1,1
2,00-0031236,Brandin Cooks,WR,NO,Saints,1,48,2,2,26,25,1,0,12.5,1.04,15.85,5.88,10.04,3.6,4.6,2.6,3.6,4.6,2.6,2,2
2,00-0036259,Jauan Jennings,WR,SF,49ers,1,62,10,5,89,91,48,1,9.1,0.978,65.92,27.03,36.25,17.4,19.9,14.9,17.4,19.9,14.9,5,5
2,00-0039916,Ricky Pearsall,WR,SF,49ers,1,63,6,4,56,99,0,0,16.5,0.5657,51.93,16.22,39.44,7.2,9.2,5.2,7.2,9.2,5.2,5,5
2,00-0037746,Brian Robinson,RB,SF,49ers,1,16,1,1,-1,-6,5,0,-6.0,0.1667,2.38,2.7,-2.39,2.4,2.9,1.9,2.4,2.9,1.9,7,7
2,00-0033280,Christian McCaffrey,RB,SF,49ers,1,55,7,6,52,22,28,1,3.1429,2.3636,34.51,18.92,8.76,19.7,22.7,16.7,19.7,22.7,16.7,19,19
2,00-0033307,Kendrick Bourne,WR,SF,49ers,1,35,3,3,32,23,9,0,7.6667,1.3913,18.58,8.11,9.16,4.7,6.2,3.2,4.7,6.2,3.2,3,3
2,00-0034272,Marquez Valdes-Scantling,WR,SF,49ers,1,9,1,0,0,16,0,0,16.0,0.0,8.52,2.7,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,00-0039798,Isaiah Davis,RB,NYJ,Jets,1,10,3,1,6,25,6,0,8.3333,0.24,32.87,14.29,16.34,1.1,1.6,0.6,1.1,1.6,0.6,1,1
2,00-0038120,Breece Hall,RB,NYJ,Jets,1,30,3,2,9,-2,5,0,-0.6667,-4.5,20.51,14.29,-1.31,4.8,5.8,3.8,4.8,5.8,3.8,12,12
2,00-0039794,Braelon Allen,RB,NYJ,Jets,1,9,1,0,0,0,0,0,0.0,0.0,7.14,4.76,0.0,1.1,1.1,1.1,1.1,1.1,1.1,2,2
2,00-0036427,Tyler Johnson,WR,NYJ,Jets,1,45,1,0,0,22,0,0,22.0,0.0,17.21,4.76,14.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,00-0037740,Garrett Wilson,WR,NYJ,Jets,1,44,8,4,50,73,8,0,9.125,0.6849,90.54,38.1,47.71,7.0,9.0,5.0,7.0,9.0,5.0,4,4
2,00-0039901,Keon Coleman,WR,BUF,Bills,1,38,3,3,26,26,0,0,8.6667,1.0,29.82,12.0,16.88,4.1,5.6,2.6,4.1,5.6,2.6,3,3
2,00-0037248,James Cook,RB,BUF,Bills,1,35,1,1,3,-6,9,0,-6.0,-0.5,3.27,4.0,-3.9,26.0,26.5,25.5,26.0,26.5,25.5,22,22
2,00-0039875,Ray Davis,RB,BUF,Bills,1,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.4,9,9
2,00-0035537,Ty Johnson,RB,BUF,Bills,1,19,1,0,0,-4,0,0,-4.0,0.0,4.18,4.0,-2.6,0.6,0.6,0.6,0.6,0.6,0.6,2,2
2,00-0036980,Elijah Moore,WR,BUF,Bills,1,30,1,1,31,12,19,0,12.0,2.5833,11.45,4.0,7.79,10.2,10.7,9.7,10.2,10.7,9.7,3,3
2,00-0036988,Josh Palmer,WR,BUF,Bills,1,38,3,2,47,47,16,0,15.6667,1.0,39.36,12.0,30.52,5.7,6.7,4.7,5.7,6.7,4.7,2,2
2,00-0037261,Khalil Shakir,WR,BUF,Bills,1,37,2,1,12,15,8,0,7.5,0.8,18.82,8.0,9.74,1.7,2.2,1.2,1.7,2.2,1.2,1,1
2,00-0040582,Arian Smith,WR,NYJ,Jets,1,22,2,1,8,22,4,0,11.0,0.3636,24.35,9.52,14.38,0.3,0.8,-0.2,0.3,0.8,-0.2,2,2
2,00-0038679,Tyrell Shavers,WR,BUF,Bills,1,25,2,0,0,25,0,0,12.5,0.0,23.36,8.0,16.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,00-0037263,Tyler Allgeier,RB,ATL,Falcons,1,22,1,1,4,3,1,0,3.0,1.3333,8.73,4.76,2.27,14.5,15.0,14.0,14.5,15.0,14.0,17,17
2,00-0037238,Drake London,WR,ATL,Falcons,1,56,4,3,49,33,25,0,8.25,1.4848,46.07,19.05,25.0,6.4,7.9,4.9,6.4,7.9,4.9,3,3
2,00-0034407,Ray-Ray McCloud,WR,ATL,Falcons,1,15,2,0,0,20,0,0,10.0,0.0,24.89,9.52,15.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,00-0038542,Bijan Robinson,RB,ATL,Falcons,1,43,5,3,25,7,17,0,1.4,3.5714,39.43,23.81,5.3,18.3,19.8,16.8,18.3,19.8,16.8,25,25
2,00-0036322,Justin Jefferson,WR,MIN,Vikings,1,47,6,3,81,102,22,0,17.0,0.7941,71.19,28.57,40.48,9.6,11.1,8.1,9.6,11.1,8.1,3,3
2,00-0033293,Aaron Jones,RB,MIN,Vikings,1,20,1,0,0,-5,0,0,-5.0,0.0,5.75,4.76,-1.98,2.3,2.3,2.3,2.3,2.3,2.3,5,5
2,00-0037525,Jordan Mason,RB,MIN,Vikings,1,28,3,2,8,-4,13,0,-1.3333,-2.0,20.32,14.29,-1.59,4.8,5.8,3.8,4.8,5.8,3.8,11,11
2,00-0037291,Jalen Nailor,WR,MIN,Vikings,1,47,5,3,31,82,1,0,16.4,0.378,58.49,23.81,32.54,4.6,6.1,3.1,4.6,6.1,3.1,3,3
2,00-0030035,Adam Thielen,WR,MIN,Vikings,1,38,3,2,26,58,0,0,19.3333,0.4483,37.54,14.29,23.02,3.6,4.6,2.6,3.6,4.6,2.6,2,2
2,00-0036309,Darnell Mooney,WR,ATL,Falcons,1,57,4,2,20,40,5,0,10.0,0.5,49.78,19.05,30.3,3.0,4.0,2.0,3.0,4.0,2.0,2,2
2,00-0037837,Calvin Austin III,WR,PIT,Steelers,1,57,4,1,22,89,0,0,22.25,0.2472,50.2,12.9,44.06,2.7,3.2,2.2,2.7,3.2,2.2,1,1
2,00-0036919,Kenneth Gainwell,RB,PIT,Steelers,1,26,5,3,16,-1,24,0,-0.2,-16.0,23.85,16.13,-0.5,5.1,6.6,3.6,5.1,6.6,3.6,8,8
2,00-0040142,Kaleb Johnson,RB,PIT,Steelers,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,1,1
2,00-0035640,DK Metcalf,WR,PIT,Steelers,1,56,6,3,20,45,6,1,7.5,0.4444,44.63,19.35,22.28,9.5,11.0,8.0,9.5,11.0,8.0,3,3
2,00-0037228,Jaylen Warren,RB,PIT,Steelers,1,36,4,4,86,0,86,0,0.0,,19.35,12.9,0.0,15.4,17.4,13.4,15.4,17.4,13.4,18,18
2,00-0039165,Zach Charbonnet,RB,SEA,Seahawks,1,36,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15,15
2,00-0033908,Cooper Kupp,WR,SEA,Seahawks,1,45,9,7,90,60,42,0,6.6667,1.5,62.0,30.0,24.29,12.5,16.0,9.0,12.5,16.0,9.0,7,7
2,00-0038543,Jaxon Smith-Njigba,WR,SEA,Seahawks,1,42,10,8,103,103,29,0,10.3,1.0,79.19,33.33,41.7,14.3,18.3,10.3,14.3,18.3,10.3,8,8
2,00-0038134,Kenneth Walker III,RB,SEA,Seahawks,1,23,1,1,13,0,13,0,0.0,,5.0,3.33,0.0,18.3,18.8,17.8,18.3,18.8,17.8,14,14
