week,player_id,player,pos,team,team_name,g,snaps,targets,rec,rec_yds,air_yds,yac,td,adot,racr,wopr,target_pct,air_pct,half_ppr_pts,ppr_pts,std_pts,half_ppr_ppg,ppr_ppg,std_ppg,touches,touches_pg
4,00-0036322,Justin Jefferson,WR,MIN,Vikings,1,76,11,10,126,132,32,0,12.0,0.9545,66.38,26.19,38.71,17.6,22.6,12.6,17.6,22.6,12.6,10,10
4,00-0037525,Jordan Mason,RB,MIN,Vikings,1,47,3,3,15,-10,25,0,-3.3333,-1.5,8.66,7.14,-2.93,8.7,10.2,7.2,8.7,10.2,7.2,19,19
4,00-0037291,Jalen Nailor,WR,MIN,Vikings,1,48,4,1,2,21,1,1,5.25,0.0952,18.6,9.52,6.16,6.7,7.2,6.2,6.7,7.2,6.2,1,1
4,00-0030035,Adam Thielen,WR,MIN,Vikings,1,12,2,2,11,11,0,0,5.5,1.0,9.4,4.76,3.23,2.1,3.1,1.1,2.1,3.1,1.1,2,2
4,00-0038440,Zavier Scott,RB,MIN,Vikings,1,29,8,6,43,46,21,1,5.75,0.9348,38.01,19.05,13.49,13.4,16.4,10.4,13.4,16.4,10.4,8,8
4,00-0038994,Jordan Addison,WR,MIN,Vikings,1,73,8,4,114,118,53,0,14.75,0.9661,52.79,19.05,34.6,13.4,15.4,11.4,13.4,15.4,11.4,4,4
4,00-0035298,Scott Miller,WR,PIT,Steelers,1,13,1,0,0,8,0,0,8.0,0.0,14.49,4.55,10.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4,00-0037594,Julius Chestnut,RB,TEN,Titans,1,7,1,0,0,9,0,0,9.0,0.0,9.75,4.35,4.62,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4,00-0040705,Chimere Dike,WR,TEN,Titans,1,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,1,1
4,00-0040170,Elic Ayomanor,WR,TEN,Titans,1,41,7,2,44,102,6,0,14.5714,0.4314,82.27,30.43,52.31,5.4,6.4,4.4,5.4,6.4,4.4,2,2
